country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
KG,Kyrgyzstan,2022,2,fixed,2022-04-01,38.17671775649035,40.432225878106344,11.882271275857281,37.709,39.868,4,36.48877815829528,39.037329528158295,17.844368340943685,35.462500000000006,38.2265,7,2628,19260,7203
KG,Kyrgyzstan,2022,2,mobile,2022-04-01,26.33224958123953,13.807318955890564,29.745114461194863,23.171,12.626,24,26.29116962524655,12.804895181741335,30.62299239222316,21.233,9.489,24,3549,14455,7164
KG,Kyrgyzstan,2022,3,fixed,2022-07-01,37.75893227349102,40.001144112705184,12.780405842057645,37.214,39.855,4,35.66112241887905,38.13564306784661,17.904498525073745,34.4945,37.6105,7,2712,18580,7737
KG,Kyrgyzstan,2022,3,mobile,2022-07-01,29.72329230985125,14.109382683132191,30.274347460005615,23.29,12.939,24,25.90890414132638,12.241386909933391,31.196061395887632,19.508,8.81,25,3453,14536,7126
KG,Kyrgyzstan,2022,4,fixed,2022-10-01,40.320170167319326,43.424203542185836,11.300907796368815,40.592,43.11,4,38.15164491114701,42.36673861066236,18.011954765751213,36.906,40.652,7,3095,31237,11236
KG,Kyrgyzstan,2022,4,mobile,2022-10-01,25.290217400690846,13.82631908462867,29.191278065630396,21.824,13.576,24,24.865211764705883,11.900577272727272,32.012299465240645,18.7505,8.908000000000001,25,3740,19307,9264
KG,Kyrgyzstan,2023,1,fixed,2023-01-01,42.80494744875709,45.609696903619714,11.770061055385957,43.451,44.377,4,39.68689177343223,43.33081793661497,19.461564396493593,39.194500000000005,41.909000000000006,7,2966,25085,9172
KG,Kyrgyzstan,2023,1,mobile,2023-01-01,28.31086498635415,15.319685342751647,29.519826617434582,23.92,14.508,24,27.857192472763288,14.138595245955761,30.673159458567184,21.239,10.841,24,3029,13318,6229
KG,Kyrgyzstan,2023,2,fixed,2023-04-01,44.79678580990629,46.79208179384204,10.979651941097725,45.455,46.189,4,40.970155076236516,43.8966894756415,15.788397173670509,39.427,42.297,7,2689,17284,7470
KG,Kyrgyzstan,2023,2,mobile,2023-04-01,32.32479355071158,16.006567465321563,30.243559718969554,26.973,14.864,24,31.516996943972835,14.285317826825127,31.214940577249575,23.052,10.241,24,2945,10437,5551
KG,Kyrgyzstan,2023,3,fixed,2023-07-01,45.8236191026827,48.92052913968547,12.316604995374654,46.045,48.025,4,42.1833228962818,46.05359523809524,17.038160469667318,40.111999999999995,43.908,7,3066,19620,8648
KG,Kyrgyzstan,2023,3,mobile,2023-07-01,34.333862397617274,16.637330454207,31.616232315711095,30.16,15.641,24,33.238406933788006,15.306383631713555,32.50610969025291,25.566,11.635,24,3519,12647,6715
KG,Kyrgyzstan,2023,4,fixed,2023-10-01,48.434703009423444,52.799110345526394,9.257472894923497,48.056,50.804,4,44.08838321167883,49.04754409975669,13.996958637469586,42.463499999999996,46.482,6,3288,26551,9869
KG,Kyrgyzstan,2023,4,mobile,2023-10-01,31.218494483159116,16.08638719512195,30.27801974448316,26.044,15.315,25,32.17007755225689,14.593466828233868,31.029082096334445,23.562,11.064,25,3301,13747,6888
KG,Kyrgyzstan,2024,1,fixed,2024-01-01,48.96681552233296,52.04294472129938,10.001476559616094,48.123,50.053,4,45.9724698118506,49.32429233361415,14.64195450716091,43.138,45.965,7,3561,31481,10836
KG,Kyrgyzstan,2024,1,mobile,2024-01-01,34.43712533865678,16.826350634535864,28.995579637815485,29.601,16.378,23,33.88088700234192,14.959478922716627,30.88026932084309,26.011000000000003,11.3725,24,3416,13691,7013
KG,Kyrgyzstan,2024,2,fixed,2024-04-01,60.152217773639556,63.871142871922196,10.523691289054417,56.289,56.693,4,54.63800324101355,57.3692153800825,15.068355922215675,47.9865,49.0495,7,3394,24535,9666
KG,Kyrgyzstan,2024,2,mobile,2024-04-01,46.002564178089955,17.35462773309165,34.407273139231904,41.206,16.625,26,42.42087305068226,14.847246588693958,36.081384015594544,32.902,11.227,25,4104,21427,8827
KG,Kyrgyzstan,2024,3,fixed,2024-07-01,71.24521903737038,76.76298620622187,10.750440226961455,64.871,67.193,4,66.37540293778802,70.32423473502304,16.298675115207374,51.1495,52.417,6,3472,26036,10222
KG,Kyrgyzstan,2024,3,mobile,2024-07-01,46.57461579723749,17.375993965401637,32.4997988467212,41.7,16.739,24,43.601976566614006,15.324217219589258,33.28541337546077,33.2495,11.680499999999999,24,3798,13894,7457
KG,Kyrgyzstan,2024,4,fixed,2024-10-01,92.35532624430346,99.55414377624876,8.827897417567689,81.911,87.482,3,86.0753078817734,90.44322194854954,13.523535851122057,60.6465,61.306,6,3654,32636,11191
KG,Kyrgyzstan,2024,4,mobile,2024-10-01,44.02748440502587,17.397453362897267,30.5790096082779,38.058,16.638,24,43.659995209580835,15.93559640718563,32.43802395209581,33.456999999999994,12.1145,24,3340,14797,6765
KG,Kyrgyzstan,2025,1,fixed,2025-01-01,108.17133571073147,117.0694188090894,8.326505224747056,93.776,101.252,4,105.034402,111.05874225,12.275,73.8545,75.00399999999999,6,4000,35181,12058
KG,Kyrgyzstan,2025,1,mobile,2025-01-01,45.898864118895965,17.959299504600143,29.020240622788393,38.037,16.999,24,45.542635797224584,16.76842367601246,30.32058906825262,34.654,13.525,24,3531,14920,7065
KG,Kyrgyzstan,2025,2,fixed,2025-04-01,111.30091860152397,113.57632900044823,10.669654863290004,94.895,98.01,4,106.56778211128446,105.12912688507541,15.815132605304212,70.055,70.0425,7,3846,30217,11155
KG,Kyrgyzstan,2025,2,mobile,2025-04-01,52.323477421639815,18.34205914644944,30.50681777935187,45.595,17.731,22,49.964893521488136,16.35796247594612,32.95798588838999,38.805,12.3205,23,3118,10971,5647
KG,Kyrgyzstan,2025,3,fixed,2025-07-01,112.72219480630784,114.68228316763799,12.220260541652383,96.948,99.669,5,105.25377835691239,104.98721320426905,16.86944651278233,68.995,69.21,8,4029,29445,11668
KG,Kyrgyzstan,2025,3,mobile,2025-07-01,50.14272322147651,17.61003865771812,31.13731543624161,42.894,16.327,23,48.123071016831915,15.735445008070094,32.08208439013143,36.586,11.69,24,4337,13826,7450
