country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
UA,Ukraine,2021,4,fixed,2021-10-01,78.1169159935591,74.8640199117651,8.063950672234805,69.265,67.516,5,60.43549839764696,59.847535602967646,11.04585363712191,48.0435,48.535,6,45558,469405,152774
UA,Ukraine,2021,4,mobile,2021-10-01,36.091238717795264,16.407751868219552,36.25667111663521,33.639,16.384,34,34.38346224079539,13.695645481372917,38.31074845021885,27.972,10.496,35,50491,242894,130338
UA,Ukraine,2022,1,fixed,2022-01-01,63.9036599570774,64.19117075683019,8.841332425856821,55.527,57.452,5,48.40531945374634,50.723204960234405,12.078202176642947,39.376,42.417500000000004,6,95560,1259508,383481
UA,Ukraine,2022,1,mobile,2022-01-01,33.573611597877715,15.44746681544647,39.569221684801015,30.854,15.004,35,31.064963787906375,12.94796247294208,42.21296352491352,24.43,9.553,36,49431,225580,115159
UA,Ukraine,2022,2,fixed,2022-04-01,65.33264011025761,65.06540006759087,10.248671064767551,55.887,56.515,5,51.4438977932355,52.13165672148232,13.967086367987978,40.227,42.047,6,82519,900534,284062
UA,Ukraine,2022,2,mobile,2022-04-01,31.786509773111685,15.04761891369837,41.68467828297487,28.42,14.285,34,28.810359497746298,12.714128997638978,43.10888602704443,21.85,9.026,35,46590,209864,99917
UA,Ukraine,2022,3,fixed,2022-07-01,72.75555980901873,73.66574442167182,7.725466356341404,62.915,65.041,4,56.70671048652735,59.51108542577893,10.587626221718235,42.692,45.8715,5,74076,796784,259083
UA,Ukraine,2022,3,mobile,2022-07-01,32.00274723139919,15.541215729840397,38.125599087990324,28.825,14.855,33,29.307301231967475,13.06684053001543,40.04964608489064,22.04,9.177,33,40829,162768,85964
UA,Ukraine,2022,4,fixed,2022-10-01,79.78620024984542,80.7316860547965,8.029642463676682,73.244,74.459,5,60.98129616891308,63.960048655467766,12.045919925635747,45.723,49.265,5,75305,1043210,318597
UA,Ukraine,2022,4,mobile,2022-10-01,22.718652208044404,13.464414725345856,40.62633677411358,18.411,12.611,37,24.209444619027597,11.952021399960165,42.384269812114105,16.89,8.819,36,45187,351656,145219
UA,Ukraine,2023,1,fixed,2023-01-01,85.06685203876543,86.49524847907526,7.594692555322476,79.159,80.846,5,61.463785457732314,64.9303392190104,11.448005861732085,46.570499999999996,49.680499999999995,5,69604,1057093,296037
UA,Ukraine,2023,1,mobile,2023-01-01,27.19757637243586,14.984371524613735,38.37380272563433,23.378,14.378,35,27.308379758316217,13.310351988689412,39.751327126737266,20.107,10.25,34,37487,216056,98766
UA,Ukraine,2023,2,fixed,2023-04-01,87.39565544755429,88.71291090170968,7.65207686976038,79.72,81.977,4,63.06501912668005,66.57700515416894,11.296174663990756,47.239000000000004,50.3125,5,65772,761413,242384
UA,Ukraine,2023,2,mobile,2023-04-01,32.59721479579555,16.006378654149618,34.262390007756295,29.244,15.216,30,30.752924820936638,13.886638953168044,36.23154269972452,23.5345,10.319500000000001,31,36300,137891,74778
UA,Ukraine,2023,3,fixed,2023-07-01,93.88704804459597,92.99927157951925,9.066571133874511,85.864,85.637,5,68.2659627691176,68.55450291396724,14.362463575409512,50.1475,50.812,6,70694,744506,254014
UA,Ukraine,2023,3,mobile,2023-07-01,33.528243909280334,16.12920695090025,33.705428220334454,29.801,15.191,29,31.337651771915077,13.904304926656001,35.89433583688078,24.039,10.274,30,36881,136474,74868
UA,Ukraine,2023,4,fixed,2023-10-01,101.44324876043464,99.81361683222565,8.313486675310445,94.078,93.768,5,73.08718799417115,74.32402953558032,13.174460965539573,53.158,54.733,5,74114,924007,293853
UA,Ukraine,2023,4,mobile,2023-10-01,30.47815391423846,15.2027018843314,35.120094100109476,26.858,14.233,32,29.797002830818535,13.544661610361864,37.27482975030044,22.352,10.162,33,37445,163108,85866
UA,Ukraine,2024,1,fixed,2024-01-01,108.07133337065139,105.3329646405368,7.933752017883777,99.393,97.791,5,78.40374080286102,79.37038112334008,12.044980732444346,56.323499999999996,57.92,6,72142,883642,276899
UA,Ukraine,2024,1,mobile,2024-01-01,33.24111309453905,16.3996618385855,36.292986233444246,29.041,15.273,32,32.32514236256526,14.743691152246141,38.014462406119996,24.654,11.358,32,35817,146513,76635
UA,Ukraine,2024,2,fixed,2024-04-01,115.71806953581358,110.48800131411309,8.444683050344954,108.002,104.6,5,82.6673571552547,80.2902815239087,13.231493534669792,59.128,57.601,6,69138,753211,249598
UA,Ukraine,2024,2,mobile,2024-04-01,30.928158075847733,15.178557531005806,35.028950701364494,25.908,14.014,31,31.143307356919603,13.75270102172143,36.705618154597744,22.762,10.21,31,38073,163132,83694
UA,Ukraine,2024,3,fixed,2024-07-01,119.7885422591304,113.36147301185626,8.711543371964954,112.855,108.154,5,84.8932039427132,81.7806750587303,13.868783787608615,60.507999999999996,58.608,6,70662,803308,262393
UA,Ukraine,2024,3,mobile,2024-07-01,32.98169212551079,15.358145611171787,34.85946914383183,28.172,14.008,31,32.22888938863453,13.85604249932669,36.259682197683816,23.913,10.2945,31,37130,161235,81491
UA,Ukraine,2024,4,fixed,2024-10-01,128.47576771678345,119.66652866296329,9.247588412521354,124.093,116.866,5,92.72654846861278,88.47875845784198,14.272708442652378,64.791,63.1365,6,72418,806715,269843
UA,Ukraine,2024,4,mobile,2024-10-01,40.72375683712482,16.805467678380477,33.9379202249989,35.416,15.222,30,38.51356497466549,15.261950878364027,35.386298127977184,29.956,11.528,31,32959,131448,68267
UA,Ukraine,2025,1,fixed,2025-01-01,132.6609588205492,123.0637767717094,8.871099402168406,125.333,118.53,5,97.58301890148068,92.44327209308737,13.57379987316293,67.19149999999999,65.374,6,72534,724898,246725
UA,Ukraine,2025,1,mobile,2025-01-01,48.48923237235151,18.509272416017467,32.72735242064871,43.374,16.917,29,45.54388596491228,16.937046889952153,34.278086124401916,36.7385,13.082,30,31350,114990,60459
UA,Ukraine,2025,2,fixed,2025-04-01,135.00965700691867,123.45674251891225,8.134726221873978,127.551,118.497,5,98.45007939616052,93.34619628752498,11.879893626873768,66.839,66.288,6,75583,734241,247591
UA,Ukraine,2025,2,mobile,2025-04-01,52.6756519495777,19.013049612624627,31.06871150060329,46.733,17.247,27,48.39875669256707,17.04059173141768,32.53517079607096,39.391,12.952,28,34105,113232,62988
UA,Ukraine,2025,3,fixed,2025-07-01,139.37007027903445,125.66805617180793,8.379016640887736,130.858,119.909,5,102.17964357827985,95.63173811640155,12.419438290194622,68.385,67.649,6,75377,692828,241153
UA,Ukraine,2025,3,mobile,2025-07-01,62.417027850973504,19.764356646171862,30.44416996047431,54.318,17.757,26,54.12853210861073,17.40501259161205,32.24882962580312,44.062,12.908,27,30973,96955,54648
