country_code,country_name,year,quarter,network_type,date,download_mbps_weighted_mean,upload_mbps_weighted_mean,latency_ms_weighted_mean,download_mbps_weighted_median,upload_mbps_weighted_median,latency_ms_weighted_median,download_mbps_mean,upload_mbps_mean,latency_ms_mean,download_mbps_median,upload_mbps_median,latency_ms_median,tile_count,total_tests,total_devices
GE,Georgia,2021,4,mobile,2021-10-01,38.76150740072202,16.20609729241877,26.477797833935018,36.98,15.059,20,34.91402977667494,13.28618775847808,28.153846153846153,26.5045,9.519,20,2418,10280,5540
GE,Georgia,2022,1,fixed,2022-01-01,25.65961570810875,26.256031155600308,10.10057454243914,24.855,25.753,5,20.88651202749141,21.151375945017183,18.058190148911798,18.802,19.534,7,4365,45532,16883
GE,Georgia,2022,1,mobile,2022-01-01,38.27774070666176,16.11675984541774,26.746595509753405,35.154,15.141,20,35.48945147313692,13.458508232235701,28.398613518197575,27.119500000000002,9.410499999999999,21,2308,10466,5434
GE,Georgia,2022,2,fixed,2022-04-01,25.53929338051865,26.296090677031966,9.59813192550908,24.698,25.865,5,20.97382394038193,21.269940847694457,15.22473218444341,18.837,19.5685,7,4294,42583,17237
GE,Georgia,2022,2,mobile,2022-04-01,39.117805599653636,16.59373517102035,30.398614518689566,35.803,16.263,22,36.144100386100384,13.443728325728326,31.715338715338714,28.737,9.875,21,2849,12451,6929
GE,Georgia,2022,3,fixed,2022-07-01,26.03445905115293,26.819096262920752,9.926954677975086,25.131,26.187,6,21.238131158605174,21.519764904386953,15.458267716535433,20.528,21.067,7,4445,42694,18865
GE,Georgia,2022,3,mobile,2022-07-01,37.30155948308627,15.67716571645762,34.31787659951856,34.692,14.995,24,33.147971695178846,12.344014618973562,36.759253499222396,26.377,8.859,22,3215,14057,7893
GE,Georgia,2022,4,fixed,2022-10-01,28.20202481132541,29.152818132491493,8.380654071918315,27.758,28.437,5,23.73051618440412,24.172544139283964,15.059588033349682,23.9325,24.494999999999997,7,4078,53186,20273
GE,Georgia,2022,4,mobile,2022-10-01,38.470123399762436,16.77565566847037,30.398706612115614,35.747,16.095,24,37.7041063498247,13.964362290611609,31.32372419166342,29.966,10.295,22,2567,14234,7577
GE,Georgia,2023,1,fixed,2023-01-01,28.800911298344158,29.89173910245158,9.93505353694927,27.844,29.047,6,23.76687567428718,24.27063498587208,17.644233239147187,23.952,24.768,7,3893,43688,17091
GE,Georgia,2023,1,mobile,2023-01-01,38.16780079256211,17.230826855662247,31.324798049077884,35.826,17.399,24,36.10427505919495,13.814013417521705,31.806235201262826,29.319,10.14,22,2534,12448,6561
GE,Georgia,2023,2,fixed,2023-04-01,29.257818943533696,30.2384445051609,9.126775956284153,28.32,29.222,5,24.065498193082085,24.252192049561177,16.25632421270005,23.921,24.255000000000003,7,3874,38862,16470
GE,Georgia,2023,2,mobile,2023-04-01,39.273069222577206,16.864293169024798,33.53689335158984,34.811,16.408,24,37.647468636032094,13.770604668125456,34.340991976659375,28.625500000000002,9.7915,23,2742,11763,6573
GE,Georgia,2023,3,fixed,2023-07-01,29.369178705793832,30.042310598731593,10.529560356874127,28.699,29.683,6,23.214326804577464,22.90997645246479,18.110475352112676,23.326999999999998,23.502000000000002,7,4544,39655,18606
GE,Georgia,2023,3,mobile,2023-07-01,40.08610637540069,16.36692567968657,36.320313427519885,35.986,15.713,25,37.79799684633028,13.208625286697247,38.22047018348624,28.2915,9.437000000000001,23,3488,14909,8423
GE,Georgia,2023,4,fixed,2023-10-01,31.721484398536692,32.10354933290295,9.355874757908328,30.241,31.382,6,26.658941892512633,26.102418925126322,16.164446485989895,25.083,25.826999999999998,7,4354,46610,18588
GE,Georgia,2023,4,mobile,2023-10-01,43.390462588676215,17.61291821710614,31.997858385758267,37.841,17.298,24,41.44828539071348,13.877627406568516,35.35636089090223,31.188,10.601,23,2649,14527,7471
GE,Georgia,2024,1,fixed,2024-01-01,31.505013768009047,32.249243742931604,10.785514087623543,29.554,31.157,6,25.87213000785546,25.691098389630792,18.93872741555381,24.2785,25.0105,8,5092,55697,20337
GE,Georgia,2024,1,mobile,2024-01-01,48.47158108108108,18.78570365101944,31.026908487434802,41.37,18.618,23,43.93774142312579,14.53383958068615,34.055273189326556,33.257000000000005,10.895499999999998,22,3148,16136,8436
GE,Georgia,2024,2,fixed,2024-04-01,32.6855463576159,32.10152403516785,11.37891071020781,30.304,30.475,7,27.29317873254565,25.6225731471536,17.972502685284642,24.835,24.293,8,4655,41340,17516
GE,Georgia,2024,2,mobile,2024-04-01,53.04280380585331,18.709268336745755,31.617728531855956,45.915,18.577,24,47.847278298936835,14.370263289555972,33.479674796747965,35.686499999999995,10.573,22,3198,15436,8303
GE,Georgia,2024,3,fixed,2024-07-01,38.886595107605935,38.42258579512543,10.787372454662924,38.808,38.922,6,30.946273709264005,28.941008238740388,18.232515562065178,29.262500000000003,28.200499999999998,8,5462,54294,22443
GE,Georgia,2024,3,mobile,2024-07-01,158.21108965711073,35.93583122540753,27.962127599775155,116.138,32.262,20,129.8753780388979,29.25717868719611,32.21211507293355,54.332499999999996,17.656,20,4936,48400,14232
GE,Georgia,2024,4,fixed,2024-10-01,41.97027800987467,41.60754853236395,9.437795019261028,41.173,41.413,5,34.081343971631206,31.79939184397163,16.267508865248228,31.602,30.7305,7,4512,45576,18431
GE,Georgia,2024,4,mobile,2024-10-01,238.17635182841536,36.01292253380404,23.661559981349498,234.174,36.467,19,192.487251561329,26.19811541343992,26.234823882088435,117.703,17.383,19,4003,32328,15013
GE,Georgia,2025,1,fixed,2025-01-01,40.8391920421299,40.26214657694558,10.806377998829724,39.995,40.599,6,33.68123442074446,31.66899435382685,17.683814303638645,30.4395,29.621000000000002,8,4782,44080,17090
GE,Georgia,2025,1,mobile,2025-01-01,207.34807104949638,31.28669424888985,25.53698689483375,195.993,30.52,20,158.99231010558069,22.42795233785822,28.26546003016591,85.221,14.242,20,3315,17822,9233
GE,Georgia,2025,2,fixed,2025-04-01,41.88781675365878,40.577095537815985,10.94151059256985,40.256,40.458,6,35.30600673584562,32.17034188967777,17.24940833788458,31.867,30.218,7,5493,46830,19542
GE,Georgia,2025,2,mobile,2025-04-01,208.69192819311468,32.199017315135464,24.631187614585457,194.258,30.622,20,161.6954341023601,23.864085918854414,25.90771678599841,86.379,15.264,20,3771,19764,9818
GE,Georgia,2025,3,fixed,2025-07-01,42.969788544066496,41.078292316031984,11.165334056105163,41.721,41.888,6,36.755670997834414,32.681617524571045,17.623354989172082,32.635,30.58,8,6003,50945,22137
GE,Georgia,2025,3,mobile,2025-07-01,217.54305169842584,35.30634432477216,24.577796188898095,196.36,31.34,19,175.75360724637682,28.2082784679089,26.32256728778468,104.88050000000001,17.591,19,4830,26090,12070
